participant_id	run_name	quality_score
5282	sub-5282_ses-5_acq-D1S2_T1w	-2.58760100
5286	sub-5286_ses-5_acq-D1S2_T1w	0.68063430
5287	sub-5287_ses-5_acq-D1S2_T1w	0.50289120
5289	sub-5289_ses-5_acq-D1S2_T1w	-1.79040600
5300	sub-5300_ses-5_acq-D1S2_T1w	6.00720700
5304	sub-5304_ses-5_acq-D1S2_T1w	-1.43021900
5311	sub-5311_ses-5_acq-D1S2_T1w	3.93293600
5325	sub-5325_ses-5_acq-D1S2_T1w	-0.11614270
5328	sub-5328_ses-5_acq-D1S2_T1w	-1.03849500
5330	sub-5330_ses-5_acq-D1S2_T1w	-6.97439500
5330	sub-5330_ses-5_acq-D1S3_T1w	-0.48977710
5336	sub-5336_ses-5_acq-D1S2_T1w	-0.34105800
5338	sub-5338_ses-5_acq-D1S11_T1w	-2.01584600
5338	sub-5338_ses-5_acq-D1S2_T1w	3.16951500
5338	sub-5338_ses-5_acq-D2S11_T1w	0.85697640
5338	sub-5338_ses-5_acq-D2S2_T1w	1.23356200
5342	sub-5342_ses-5_acq-D1S2_T1w	0.47872280
5344	sub-5344_ses-5_acq-D1S11_T1w	-2.93093400
5344	sub-5344_ses-5_acq-D1S2_T1w	-2.10380000
5347	sub-5347_ses-5_acq-D1S1_T1w	-2.82038700
5348	sub-5348_ses-5_acq-D1S13_T1w	-2.32570200
5348	sub-5348_ses-5_acq-D1S2_T1w	-1.62449500
5352	sub-5352_ses-5_acq-D1S2_T1w	-0.71017960
